Date,Order_id,Product,Product Group
2019-03-04,656,aluminum foil,NC
2019-03-04,656,ice cream,F&S
2019-03-04,656,juice,B&D
2019-03-04,656,tortillas,F&S
2019-03-04,656,paper towels,NC
2019-03-04,656,ketchup,F&S
2019-03-05,657,eggs,F&S
2019-03-05,657,yogurt,F&S
2019-03-05,657,pork,F&S
2019-03-05,657,laundry detergent,NC
2019-03-05,657,sandwich bags,F&S
2019-03-05,657,eggs,F&S
2019-03-05,657,beef,F&S
2019-03-05,657,paper towels,NC
2019-03-05,657,all- purpose,F&S
2019-03-05,657,hand soap,NC
2019-03-05,657,dinner rolls,F&S
2019-03-05,657,eggs,F&S
2019-03-06,658,toilet paper,NC
2019-03-06,658,toilet paper,NC
2019-03-06,658,pork,F&S
2019-03-06,658,pork,F&S
2019-03-06,658,all- purpose,F&S
2019-03-06,658,sandwich bags,F&S
2019-03-06,658,beef,F&S
2019-03-06,659,milk,B&D
2019-03-06,659,tortillas,F&S
2019-03-06,659,coffee/tea,B&D
2019-03-06,659,ketchup,F&S
2019-03-06,659,coffee/tea,B&D
2019-03-06,659,dinner rolls,F&S
2019-03-06,659,toilet paper,NC
2019-03-06,659,tortillas,F&S
2019-03-06,659,butter,F&S
2019-03-06,659,mixes,F&S
2019-03-06,659,sandwich loaves,F&S
2019-03-06,659,ice cream,F&S
2019-03-06,659,toilet paper,NC
2019-03-06,659,ice cream,F&S
2019-03-06,659,bagels,F&S
2019-03-06,659,shampoo,NC
2019-03-06,659,lunch meat,F&S
2019-03-06,659,soda,B&D
2019-03-06,659,spaghetti sauce,F&S
2019-03-06,659,butter,F&S
2019-03-06,659,individual meals,F&S
2019-03-06,659,toilet paper,NC
2019-03-06,659,shampoo,NC
2019-03-06,660,ice cream,F&S
2019-03-06,660,soap,NC
2019-03-06,660,sandwich loaves,F&S
2019-03-06,660,ketchup,F&S
2019-03-06,660,butter,F&S
2019-03-06,660,bagels,F&S
2019-03-06,660,paper towels,NC
2019-03-06,660,mixes,F&S
2019-03-06,660,butter,F&S
2019-03-06,660,fruits,F&S
2019-03-06,660,milk,B&D
2019-03-06,660,coffee/tea,B&D
2019-03-06,660,butter,F&S
2019-03-06,660,pork,F&S
2019-03-06,660,mixes,F&S
2019-03-06,660,soda,B&D
2019-03-06,660,beef,F&S
2019-03-06,660,sandwich bags,F&S
2019-03-06,660,aluminum foil,NC
2019-03-06,660,waffles,F&S
2019-03-06,660,dishwashing liquid/detergent,NC
2019-03-06,660,individual meals,F&S
2019-03-06,660,eggs,F&S
2019-03-06,660,eggs,F&S
2019-03-06,660,aluminum foil,NC
2019-03-06,660,pasta,F&S
2019-03-06,660,spaghetti sauce,F&S
2019-03-07,661,pork,F&S
2019-03-07,661,eggs,F&S
2019-03-07,661,laundry detergent,NC
2019-03-07,661,hand soap,NC
2019-03-07,661,butter,F&S
2019-03-07,661,paper towels,NC
2019-03-07,661,juice,B&D
2019-03-07,661,fruits,F&S
2019-03-07,661,mixes,F&S
2019-03-07,661,milk,B&D
2019-03-07,661,laundry detergent,NC
2019-03-07,661,shampoo,NC
2019-03-07,661,shampoo,NC
2019-03-07,661,dinner rolls,F&S
2019-03-07,661,ice cream,F&S
2019-03-08,662,poultry,F&S
2019-03-08,662,bagels,F&S
2019-03-08,662,beef,F&S
2019-03-08,662,waffles,F&S
2019-03-08,662,toilet paper,NC
2019-03-08,662,cheeses,F&S
2019-03-08,662,yogurt,F&S
2019-03-08,662,bagels,F&S
2019-03-08,662,cheeses,F&S
2019-03-08,662,dishwashing liquid/detergent,NC
2019-03-08,662,soap,NC
2019-03-09,663,flour,F&S
2019-03-09,663,individual meals,F&S
2019-03-09,663,flour,F&S
2019-03-09,663,pork,F&S
2019-03-09,663,pork,F&S
2019-03-09,663,soap,NC
2019-03-09,663,beef,F&S
2019-03-09,663,juice,B&D
2019-03-09,663,juice,B&D
2019-03-09,663,ketchup,F&S
2019-03-09,663,laundry detergent,NC
2019-03-09,663,poultry,F&S
2019-03-09,663,sandwich bags,F&S
2019-03-09,663,spaghetti sauce,F&S
2019-03-09,663,shampoo,NC
2019-03-09,663,butter,F&S
2019-03-09,663,ice cream,F&S
2019-03-09,663,soap,NC
2019-03-09,663,bagels,F&S
2019-03-09,663,flour,F&S
2019-03-09,663,hand soap,NC
2019-03-09,664,aluminum foil,NC
2019-03-09,664,sandwich bags,F&S
2019-03-09,664,waffles,F&S
2019-03-09,664,all- purpose,F&S
2019-03-09,664,paper towels,NC
2019-03-09,664,dishwashing liquid/detergent,NC
2019-03-09,664,spaghetti sauce,F&S
2019-03-09,664,beef,F&S
2019-03-09,664,bagels,F&S
2019-03-09,664,cereals,F&S
2019-03-09,664,flour,F&S
2019-03-09,664,coffee/tea,B&D
2019-03-09,664,cheeses,F&S
2019-03-09,664,aluminum foil,NC
2019-03-09,664,paper towels,NC
2019-03-09,664,milk,B&D
2019-03-09,664,dinner rolls,F&S
2019-03-09,664,spaghetti sauce,F&S
2019-03-09,664,flour,F&S
2019-03-09,664,sandwich loaves,F&S
2019-03-09,664,coffee/tea,B&D
2019-03-09,664,tortillas,F&S
2019-03-09,664,laundry detergent,NC
2019-03-10,665,sandwich bags,F&S
2019-03-10,665,tortillas,F&S
2019-03-10,665,soap,NC
2019-03-10,665,spaghetti sauce,F&S
2019-03-10,665,fruits,F&S
2019-03-10,665,soda,B&D
2019-03-10,665,dishwashing liquid/detergent,NC
2019-03-10,665,eggs,F&S
2019-03-10,665,tortillas,F&S
2019-03-10,665,bagels,F&S
2019-03-10,665,milk,B&D
2019-03-10,665,butter,F&S
2019-03-10,665,spaghetti sauce,F&S
2019-03-10,665,milk,B&D
2019-03-10,665,beef,F&S
2019-03-10,666,individual meals,F&S
2019-03-10,666,waffles,F&S
2019-03-10,666,sugar,F&S
2019-03-10,666,all- purpose,F&S
2019-03-10,666,shampoo,NC
2019-03-10,666,aluminum foil,NC
2019-03-10,666,fruits,F&S
2019-03-10,666,sugar,F&S
2019-03-10,666,tortillas,F&S
2019-03-10,666,fruits,F&S
2019-03-10,666,yogurt,F&S
2019-03-10,666,sandwich loaves,F&S
2019-03-10,666,flour,F&S
2019-03-10,666,flour,F&S
2019-03-10,666,individual meals,F&S
2019-03-10,666,soap,NC
2019-03-11,667,toilet paper,NC
2019-03-11,667,juice,B&D
2019-03-11,667,beef,F&S
2019-03-11,667,eggs,F&S
2019-03-12,668,lunch meat,F&S
2019-03-12,668,laundry detergent,NC
2019-03-12,668,cereals,F&S
2019-03-12,668,eggs,F&S
2019-03-12,668,cheeses,F&S
2019-03-12,668,coffee/tea,B&D
2019-03-12,668,juice,B&D
2019-03-12,668,bagels,F&S
2019-03-12,668,aluminum foil,NC
2019-03-12,668,lunch meat,F&S
2019-03-12,668,yogurt,F&S
2019-03-12,668,bagels,F&S
2019-03-12,668,sandwich bags,F&S
2019-03-12,669,yogurt,F&S
2019-03-12,669,laundry detergent,NC
2019-03-12,669,dishwashing liquid/detergent,NC
2019-03-12,669,soap,NC
2019-03-12,669,fruits,F&S
2019-03-12,669,mixes,F&S
2019-03-12,669,dinner rolls,F&S
2019-03-12,669,hand soap,NC
2019-03-12,669,juice,B&D
2019-03-12,669,coffee/tea,B&D
2019-03-12,669,milk,B&D
2019-03-12,669,bagels,F&S
2019-03-12,669,coffee/tea,B&D
2019-03-12,669,mixes,F&S
2019-03-12,669,eggs,F&S
2019-03-12,669,eggs,F&S
2019-03-12,669,poultry,F&S
2019-03-12,669,ketchup,F&S
2019-03-12,669,eggs,F&S
2019-03-12,669,soap,NC
2019-03-12,669,bagels,F&S
2019-03-12,669,sandwich bags,F&S
2019-03-12,669,paper towels,NC
2019-03-12,669,juice,B&D
2019-03-12,669,coffee/tea,B&D
2019-03-12,669,paper towels,NC
2019-03-12,670,toilet paper,NC
2019-03-12,670,milk,B&D
2019-03-12,670,cheeses,F&S
2019-03-12,670,dishwashing liquid/detergent,NC
2019-03-12,670,pasta,F&S
2019-03-12,670,paper towels,NC
2019-03-12,670,dishwashing liquid/detergent,NC
2019-03-12,670,soap,NC
2019-03-12,670,beef,F&S
2019-03-12,670,cereals,F&S
2019-03-12,670,toilet paper,NC
2019-03-12,670,all- purpose,F&S
2019-03-12,670,ketchup,F&S
2019-03-12,670,mixes,F&S
2019-03-12,670,sandwich loaves,F&S
2019-03-12,670,milk,B&D
2019-03-12,671,mixes,F&S
2019-03-12,671,sugar,F&S
2019-03-12,671,flour,F&S
2019-03-12,671,ketchup,F&S
2019-03-12,671,paper towels,NC
2019-03-12,671,mixes,F&S
2019-03-12,671,beef,F&S
2019-03-12,671,dinner rolls,F&S
2019-03-12,671,ice cream,F&S
2019-03-12,671,poultry,F&S
2019-03-12,671,bagels,F&S
2019-03-12,671,laundry detergent,NC
2019-03-12,671,dishwashing liquid/detergent,NC
2019-03-12,671,beef,F&S
2019-03-12,671,juice,B&D
2019-03-12,671,pork,F&S
2019-03-12,671,spaghetti sauce,F&S
2019-03-12,671,milk,B&D
2019-03-12,671,poultry,F&S
2019-03-12,671,eggs,F&S
2019-03-12,671,ketchup,F&S
2019-03-12,671,shampoo,NC
2019-03-13,672,sandwich loaves,F&S
2019-03-13,672,ketchup,F&S
2019-03-13,672,mixes,F&S
2019-03-13,672,soda,B&D
2019-03-13,672,dinner rolls,F&S
2019-03-13,672,shampoo,NC
2019-03-13,672,coffee/tea,B&D
2019-03-14,673,eggs,F&S
2019-03-14,673,spaghetti sauce,F&S
2019-03-14,673,paper towels,NC
2019-03-14,673,butter,F&S
2019-03-14,673,bagels,F&S
2019-03-14,673,pasta,F&S
2019-03-14,673,soda,B&D
2019-03-14,673,sandwich bags,F&S
2019-03-14,673,ice cream,F&S
2019-03-14,673,dinner rolls,F&S
2019-03-14,673,dinner rolls,F&S
2019-03-14,673,laundry detergent,NC
2019-03-14,673,yogurt,F&S
2019-03-14,673,hand soap,NC
2019-03-14,673,hand soap,NC
2019-03-14,673,soda,B&D
2019-03-14,673,eggs,F&S
2019-03-14,673,tortillas,F&S
2019-03-14,673,soap,NC
2019-03-14,673,hand soap,NC
2019-03-14,673,lunch meat,F&S
2019-03-14,673,pork,F&S
2019-03-14,673,bagels,F&S
2019-03-14,673,shampoo,NC
2019-03-14,673,shampoo,NC
2019-03-14,673,individual meals,F&S
2019-03-15,674,cereals,F&S
2019-03-15,674,eggs,F&S
2019-03-15,674,poultry,F&S
2019-03-15,674,dishwashing liquid/detergent,NC
2019-03-15,674,juice,B&D
2019-03-15,674,cereals,F&S
2019-03-15,674,butter,F&S
2019-03-15,674,sugar,F&S
2019-03-15,674,coffee/tea,B&D
2019-03-15,674,dishwashing liquid/detergent,NC
2019-03-15,674,waffles,F&S
2019-03-15,674,ice cream,F&S
2019-03-15,674,soda,B&D
2019-03-15,674,fruits,F&S
2019-03-15,674,all- purpose,F&S
2019-03-15,674,fruits,F&S
2019-03-15,674,cheeses,F&S
2019-03-15,674,all- purpose,F&S
2019-03-15,674,paper towels,NC
2019-03-15,674,dinner rolls,F&S
2019-03-15,674,yogurt,F&S
2019-03-15,674,pasta,F&S
2019-03-16,675,individual meals,F&S
2019-03-16,675,lunch meat,F&S
2019-03-16,675,dishwashing liquid/detergent,NC
2019-03-16,675,dishwashing liquid/detergent,NC
2019-03-16,675,eggs,F&S
2019-03-16,675,hand soap,NC
2019-03-16,675,laundry detergent,NC
2019-03-16,675,mixes,F&S
2019-03-16,675,juice,B&D
2019-03-16,675,spaghetti sauce,F&S
2019-03-16,675,soda,B&D
2019-03-16,676,tortillas,F&S
2019-03-16,676,cereals,F&S
2019-03-16,676,shampoo,NC
2019-03-16,676,soap,NC
2019-03-16,676,beef,F&S
2019-03-16,676,milk,B&D
2019-03-16,676,all- purpose,F&S
2019-03-16,676,sandwich loaves,F&S
2019-03-16,676,dishwashing liquid/detergent,NC
2019-03-16,676,ketchup,F&S
2019-03-16,676,aluminum foil,NC
2019-03-16,676,pasta,F&S
2019-03-16,676,pork,F&S
2019-03-16,676,milk,B&D
2019-03-16,676,individual meals,F&S
2019-03-16,676,ketchup,F&S
2019-03-16,676,ketchup,F&S
2019-03-16,676,ice cream,F&S
2019-03-16,676,mixes,F&S
2019-03-17,677,flour,F&S
2019-03-17,677,ketchup,F&S
2019-03-17,677,poultry,F&S
2019-03-17,677,ice cream,F&S
2019-03-17,677,shampoo,NC
2019-03-17,677,yogurt,F&S
2019-03-17,677,eggs,F&S
2019-03-17,677,waffles,F&S
2019-03-17,677,sugar,F&S
2019-03-17,678,laundry detergent,NC
2019-03-17,678,dishwashing liquid/detergent,NC
2019-03-17,678,cheeses,F&S
2019-03-17,678,poultry,F&S
2019-03-17,678,cheeses,F&S
2019-03-17,678,eggs,F&S
2019-03-17,678,bagels,F&S
2019-03-17,678,ice cream,F&S
2019-03-17,678,dishwashing liquid/detergent,NC
2019-03-17,679,waffles,F&S
2019-03-17,679,sugar,F&S
2019-03-17,679,juice,B&D
2019-03-17,679,lunch meat,F&S
2019-03-17,679,hand soap,NC
2019-03-17,679,toilet paper,NC
2019-03-17,679,ketchup,F&S
2019-03-17,679,pork,F&S
2019-03-17,679,eggs,F&S
2019-03-17,679,butter,F&S
2019-03-17,679,juice,B&D
2019-03-17,679,spaghetti sauce,F&S
2019-03-17,679,sugar,F&S
2019-03-17,679,cheeses,F&S
2019-03-17,679,waffles,F&S
2019-03-17,679,poultry,F&S
2019-03-17,679,yogurt,F&S
2019-03-17,679,poultry,F&S
2019-03-17,679,aluminum foil,NC
2019-03-17,679,pork,F&S
2019-03-17,679,pasta,F&S
2019-03-17,679,ice cream,F&S
2019-03-17,679,lunch meat,F&S
2019-03-17,679,individual meals,F&S
2019-03-17,679,mixes,F&S
2019-03-17,679,sandwich loaves,F&S
2019-03-18,680,sandwich bags,F&S
2019-03-18,680,all- purpose,F&S
2019-03-18,680,waffles,F&S
2019-03-18,680,laundry detergent,NC
2019-03-18,680,butter,F&S
2019-03-18,680,eggs,F&S
2019-03-18,680,soda,B&D
2019-03-18,680,sandwich bags,F&S
2019-03-18,680,milk,B&D
2019-03-18,680,spaghetti sauce,F&S
2019-03-18,680,waffles,F&S
2019-03-18,680,soda,B&D
2019-03-18,680,laundry detergent,NC
2019-03-18,680,tortillas,F&S
2019-03-18,680,cheeses,F&S
2019-03-18,680,toilet paper,NC
2019-03-18,680,bagels,F&S
2019-03-18,681,ketchup,F&S
2019-03-18,681,butter,F&S
2019-03-18,681,sandwich bags,F&S
2019-03-18,681,sugar,F&S
2019-03-18,681,aluminum foil,NC
2019-03-18,681,juice,B&D
2019-03-18,681,soda,B&D
2019-03-18,681,bagels,F&S
2019-03-18,681,waffles,F&S
2019-03-18,681,soda,B&D
2019-03-18,681,bagels,F&S
2019-03-18,681,toilet paper,NC
2019-03-18,681,soda,B&D
2019-03-18,681,coffee/tea,B&D
2019-03-18,681,waffles,F&S
2019-03-18,681,cereals,F&S
2019-03-18,681,cheeses,F&S
2019-03-18,681,butter,F&S
2019-03-18,681,dinner rolls,F&S
2019-03-18,681,ice cream,F&S
2019-03-18,681,sandwich loaves,F&S
2019-03-18,681,lunch meat,F&S
2019-03-19,682,individual meals,F&S
2019-03-19,682,ice cream,F&S
2019-03-19,682,soap,NC
2019-03-19,682,dishwashing liquid/detergent,NC
2019-03-19,682,individual meals,F&S
2019-03-19,682,yogurt,F&S
2019-03-19,682,ketchup,F&S
2019-03-19,682,ice cream,F&S
2019-03-19,682,beef,F&S
2019-03-19,682,poultry,F&S
2019-03-19,682,spaghetti sauce,F&S
2019-03-19,682,sandwich loaves,F&S
2019-03-19,682,butter,F&S
2019-03-19,682,butter,F&S
2019-03-19,682,eggs,F&S
2019-03-19,682,individual meals,F&S
2019-03-19,682,fruits,F&S
2019-03-19,682,bagels,F&S
2019-03-19,682,aluminum foil,NC
2019-03-19,682,beef,F&S
2019-03-19,682,eggs,F&S
2019-03-19,682,sandwich loaves,F&S
2019-03-19,682,sandwich loaves,F&S
2019-03-19,682,bagels,F&S
2019-03-19,682,ketchup,F&S
2019-03-19,682,soap,NC
2019-03-19,683,beef,F&S
2019-03-19,683,lunch meat,F&S
2019-03-19,683,beef,F&S
2019-03-19,683,toilet paper,NC
2019-03-19,683,flour,F&S
2019-03-19,683,lunch meat,F&S
2019-03-19,683,fruits,F&S
2019-03-19,683,tortillas,F&S
2019-03-19,683,poultry,F&S
2019-03-19,683,eggs,F&S
2019-03-19,683,flour,F&S
2019-03-19,683,eggs,F&S
2019-03-19,683,all- purpose,F&S
2019-03-19,683,poultry,F&S
2019-03-19,683,milk,B&D
2019-03-19,683,shampoo,NC
2019-03-19,683,pork,F&S
2019-03-19,683,sugar,F&S
2019-03-19,683,all- purpose,F&S
2019-03-19,683,soap,NC
2019-03-19,683,soda,B&D
2019-03-19,683,juice,B&D
2019-03-19,683,butter,F&S
2019-03-19,683,tortillas,F&S
2019-03-19,684,toilet paper,NC
2019-03-19,684,ketchup,F&S
2019-03-19,684,laundry detergent,NC
2019-03-19,684,soda,B&D
2019-03-19,684,milk,B&D
2019-03-19,684,sandwich bags,F&S
2019-03-19,684,toilet paper,NC
2019-03-19,684,toilet paper,NC
2019-03-19,684,cereals,F&S
2019-03-19,684,coffee/tea,B&D
2019-03-20,685,shampoo,NC
2019-03-20,685,flour,F&S
2019-03-20,685,soda,B&D
2019-03-20,685,hand soap,NC
2019-03-20,685,shampoo,NC
2019-03-20,685,all- purpose,F&S
2019-03-20,685,pork,F&S
2019-03-20,685,shampoo,NC
2019-03-20,685,laundry detergent,NC
2019-03-20,685,toilet paper,NC
2019-03-20,685,spaghetti sauce,F&S
2019-03-20,685,flour,F&S
2019-03-20,685,mixes,F&S
2019-03-20,685,cheeses,F&S
2019-03-20,685,pasta,F&S
2019-03-20,685,poultry,F&S
2019-03-20,685,laundry detergent,NC
2019-03-20,685,pork,F&S
2019-03-20,685,coffee/tea,B&D
2019-03-20,685,yogurt,F&S
2019-03-20,685,dishwashing liquid/detergent,NC
2019-03-20,685,sandwich loaves,F&S
2019-03-20,685,soap,NC
2019-03-20,685,pasta,F&S
2019-03-20,685,ketchup,F&S
2019-03-20,685,fruits,F&S
2019-03-20,685,coffee/tea,B&D
2019-03-20,685,coffee/tea,B&D
2019-03-20,685,shampoo,NC
2019-03-20,686,cheeses,F&S
2019-03-20,686,lunch meat,F&S
2019-03-20,686,sugar,F&S
2019-03-20,686,beef,F&S
2019-03-20,686,hand soap,NC
2019-03-20,686,dishwashing liquid/detergent,NC
2019-03-20,686,sandwich loaves,F&S
2019-03-20,686,coffee/tea,B&D
2019-03-20,686,paper towels,NC
2019-03-21,687,bagels,F&S
2019-03-21,687,bagels,F&S
2019-03-21,687,yogurt,F&S
2019-03-21,687,mixes,F&S
2019-03-21,687,paper towels,NC
2019-03-21,687,cereals,F&S
2019-03-21,687,hand soap,NC
2019-03-21,687,beef,F&S
2019-03-21,687,soda,B&D
2019-03-21,687,beef,F&S
2019-03-21,687,bagels,F&S
2019-03-21,687,yogurt,F&S
2019-03-21,687,mixes,F&S
2019-03-21,687,milk,B&D
2019-03-21,687,aluminum foil,NC
2019-03-21,687,ketchup,F&S
2019-03-21,687,juice,B&D
2019-03-21,687,sandwich loaves,F&S
2019-03-21,687,toilet paper,NC
2019-03-21,687,fruits,F&S
2019-03-21,687,laundry detergent,NC
2019-03-21,687,spaghetti sauce,F&S
2019-03-21,687,aluminum foil,NC
2019-03-21,687,bagels,F&S
2019-03-21,687,juice,B&D
2019-03-21,687,coffee/tea,B&D
2019-03-21,687,pasta,F&S
2019-03-21,687,laundry detergent,NC
2019-03-21,688,bagels,F&S
2019-03-21,688,ice cream,F&S
2019-03-21,688,individual meals,F&S
2019-03-21,688,lunch meat,F&S
2019-03-21,688,butter,F&S
2019-03-22,689,juice,B&D
2019-03-22,689,poultry,F&S
2019-03-22,689,sandwich bags,F&S
2019-03-22,689,pork,F&S
2019-03-22,689,cheeses,F&S
2019-03-22,689,cheeses,F&S
2019-03-22,689,milk,B&D
2019-03-22,689,hand soap,NC
2019-03-22,689,dinner rolls,F&S
2019-03-22,689,aluminum foil,NC
2019-03-22,689,butter,F&S
2019-03-22,689,poultry,F&S
2019-03-22,689,sandwich bags,F&S
2019-03-22,689,lunch meat,F&S
2019-03-22,689,sandwich bags,F&S
2019-03-22,690,spaghetti sauce,F&S
2019-03-22,690,individual meals,F&S
2019-03-22,690,milk,B&D
2019-03-22,690,fruits,F&S
2019-03-22,690,bagels,F&S
2019-03-22,690,ice cream,F&S
2019-03-22,690,cereals,F&S
2019-03-22,690,hand soap,NC
2019-03-23,691,ketchup,F&S
2019-03-23,691,individual meals,F&S
2019-03-23,691,beef,F&S
2019-03-23,691,toilet paper,NC
2019-03-23,691,juice,B&D
2019-03-23,691,soap,NC
2019-03-23,691,coffee/tea,B&D
2019-03-23,691,tortillas,F&S
2019-03-23,691,cereals,F&S
2019-03-23,691,juice,B&D
2019-03-23,691,laundry detergent,NC
2019-03-23,691,all- purpose,F&S
2019-03-23,691,laundry detergent,NC
2019-03-23,691,butter,F&S
2019-03-23,691,beef,F&S
2019-03-23,691,tortillas,F&S
2019-03-23,691,spaghetti sauce,F&S
2019-03-23,691,sandwich bags,F&S
2019-03-23,691,bagels,F&S
2019-03-23,691,mixes,F&S
2019-03-23,691,sandwich loaves,F&S
2019-03-23,691,laundry detergent,NC
2019-03-23,691,pork,F&S
2019-03-23,691,cereals,F&S
2019-03-23,691,coffee/tea,B&D
2019-03-23,691,paper towels,NC
2019-03-23,691,lunch meat,F&S
2019-03-23,691,spaghetti sauce,F&S
2019-03-23,691,fruits,F&S
2019-03-23,692,toilet paper,NC
2019-03-23,692,sandwich bags,F&S
2019-03-23,692,butter,F&S
2019-03-23,692,paper towels,NC
2019-03-23,692,soap,NC
2019-03-23,692,dinner rolls,F&S
2019-03-23,692,toilet paper,NC
2019-03-23,692,juice,B&D
2019-03-23,692,juice,B&D
2019-03-23,692,ice cream,F&S
2019-03-23,692,eggs,F&S
2019-03-23,692,butter,F&S
2019-03-23,692,butter,F&S
2019-03-23,692,toilet paper,NC
2019-03-23,692,paper towels,NC
2019-03-23,692,lunch meat,F&S
2019-03-23,692,paper towels,NC
2019-03-23,692,waffles,F&S
2019-03-23,692,butter,F&S
2019-03-23,692,flour,F&S
2019-03-23,693,pork,F&S
2019-03-23,693,shampoo,NC
2019-03-23,693,paper towels,NC
2019-03-23,693,tortillas,F&S
2019-03-23,693,mixes,F&S
2019-03-23,693,paper towels,NC
2019-03-23,693,lunch meat,F&S
2019-03-23,693,spaghetti sauce,F&S
2019-03-23,693,sandwich loaves,F&S
2019-03-23,693,laundry detergent,NC
2019-03-23,694,cereals,F&S
2019-03-23,694,eggs,F&S
2019-03-23,694,laundry detergent,NC
2019-03-23,694,soap,NC
2019-03-23,694,pasta,F&S
2019-03-23,694,beef,F&S
2019-03-23,694,laundry detergent,NC
2019-03-23,694,juice,B&D
2019-03-23,694,poultry,F&S
2019-03-23,694,poultry,F&S
2019-03-23,694,bagels,F&S
2019-03-23,694,laundry detergent,NC
2019-03-23,694,sandwich loaves,F&S
2019-03-23,694,poultry,F&S
2019-03-23,694,spaghetti sauce,F&S
2019-03-23,694,butter,F&S
2019-03-23,694,spaghetti sauce,F&S
2019-03-23,694,cheeses,F&S
2019-03-23,694,soda,B&D
2019-03-23,695,bagels,F&S
2019-03-23,695,sugar,F&S
2019-03-23,695,butter,F&S
2019-03-23,695,shampoo,NC
2019-03-23,695,yogurt,F&S
2019-03-23,695,shampoo,NC
2019-03-23,695,all- purpose,F&S
2019-03-23,695,paper towels,NC
2019-03-23,695,tortillas,F&S
2019-03-23,695,aluminum foil,NC
2019-03-23,695,lunch meat,F&S
2019-03-23,695,soda,B&D
2019-03-24,696,flour,F&S
2019-03-24,696,ketchup,F&S
2019-03-24,696,flour,F&S
2019-03-24,696,aluminum foil,NC
2019-03-24,696,milk,B&D
2019-03-24,696,individual meals,F&S
2019-03-24,696,eggs,F&S
2019-03-24,696,soap,NC
2019-03-24,696,aluminum foil,NC
2019-03-24,696,pasta,F&S
2019-03-24,696,tortillas,F&S
2019-03-24,696,sandwich loaves,F&S
2019-03-24,696,tortillas,F&S
2019-03-24,696,shampoo,NC
2019-03-24,696,individual meals,F&S
2019-03-24,696,beef,F&S
2019-03-24,696,eggs,F&S
2019-03-24,696,fruits,F&S
2019-03-24,696,coffee/tea,B&D
2019-03-24,696,hand soap,NC
2019-03-24,696,lunch meat,F&S
2019-03-25,697,spaghetti sauce,F&S
2019-03-25,697,milk,B&D
2019-03-25,697,fruits,F&S
2019-03-25,697,tortillas,F&S
2019-03-25,697,waffles,F&S
2019-03-25,697,tortillas,F&S
2019-03-25,697,eggs,F&S
2019-03-25,697,mixes,F&S
2019-03-25,697,soda,B&D
2019-03-25,697,all- purpose,F&S
2019-03-25,697,shampoo,NC
2019-03-25,697,all- purpose,F&S
2019-03-25,697,all- purpose,F&S
2019-03-25,697,poultry,F&S
2019-03-25,697,sugar,F&S
2019-03-25,697,tortillas,F&S
2019-03-25,697,soap,NC
2019-03-25,697,butter,F&S
2019-03-25,697,poultry,F&S
2019-03-25,697,ice cream,F&S
2019-03-25,697,soda,B&D
2019-03-25,697,dishwashing liquid/detergent,NC
2019-03-25,697,cheeses,F&S
2019-03-25,697,laundry detergent,NC
2019-03-25,697,pasta,F&S
2019-03-26,698,toilet paper,NC
2019-03-26,698,paper towels,NC
2019-03-26,698,milk,B&D
2019-03-26,698,fruits,F&S
2019-03-26,698,lunch meat,F&S
2019-03-26,698,laundry detergent,NC
2019-03-26,698,bagels,F&S
2019-03-26,698,butter,F&S
2019-03-26,698,tortillas,F&S
2019-03-26,698,milk,B&D
2019-03-26,698,coffee/tea,B&D
2019-03-26,698,pasta,F&S
2019-03-26,698,soda,B&D
2019-03-26,698,dishwashing liquid/detergent,NC
2019-03-26,698,spaghetti sauce,F&S
2019-03-26,698,bagels,F&S
2019-03-26,698,soda,B&D
2019-03-26,698,tortillas,F&S
2019-03-26,698,coffee/tea,B&D
2019-03-26,698,sugar,F&S
2019-03-26,698,tortillas,F&S
2019-03-26,698,spaghetti sauce,F&S
2019-03-26,698,waffles,F&S
2019-03-26,698,individual meals,F&S
2019-03-26,698,dishwashing liquid/detergent,NC
2019-03-26,699,cheeses,F&S
2019-03-26,699,shampoo,NC
2019-03-26,699,aluminum foil,NC
2019-03-26,699,individual meals,F&S
2019-03-26,699,dishwashing liquid/detergent,NC
2019-03-26,699,milk,B&D
2019-03-26,699,flour,F&S
2019-03-26,699,soap,NC
2019-03-26,699,lunch meat,F&S
2019-03-26,699,soap,NC
2019-03-26,699,toilet paper,NC
2019-03-26,699,shampoo,NC
2019-03-26,699,dinner rolls,F&S
2019-03-26,700,eggs,F&S
2019-03-26,700,soap,NC
2019-03-26,700,butter,F&S
2019-03-26,700,cheeses,F&S
2019-03-26,700,dinner rolls,F&S
2019-03-26,700,yogurt,F&S
2019-03-26,700,sugar,F&S
2019-03-26,700,soap,NC
2019-03-26,700,coffee/tea,B&D
2019-03-26,700,soda,B&D
2019-03-27,701,spaghetti sauce,F&S
2019-03-27,701,pasta,F&S
2019-03-27,701,toilet paper,NC
2019-03-27,701,juice,B&D
2019-03-27,701,shampoo,NC
2019-03-27,701,cereals,F&S
2019-03-27,701,yogurt,F&S
2019-03-27,701,soda,B&D
2019-03-27,701,ice cream,F&S
2019-03-27,701,sugar,F&S
2019-03-27,701,mixes,F&S
2019-03-27,701,ice cream,F&S
2019-03-27,701,dinner rolls,F&S
2019-03-27,701,shampoo,NC
2019-03-27,701,eggs,F&S
2019-03-27,701,yogurt,F&S
2019-03-27,701,shampoo,NC
2019-03-27,701,dishwashing liquid/detergent,NC
2019-03-27,701,cheeses,F&S
2019-03-27,701,poultry,F&S
